VOLTAGE,CURRENT,PF,PowerConsumption_Zone1,WEEKEND/WEEKDAY,SEASON,Temp_(F),Humidity_(%),Datetime,hour,day,month,dayofweek,quarter,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,power_roll_mean_24,power_roll_std_24,power_roll_max_24,power_roll_min_24,power_lag_1,power_lag_24,power_lag_168,power_diff_1,power_diff_24,LSTM_Prediction,Actual_Power
11.5,113,0.95,2138.260023,0,1,81,45,2021-12-02 09:00:00,9,2,12,3,4,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1667.4082898999998,526.465890731561,2468.567308,830.9964083,2213.950644,2338.642713,1685.709788,-75.69062100000019,-200.38269000000037,2172.1216,2138.260023
11.5,115,0.95,2176.105333,0,1,81,45,2021-12-02 10:00:00,10,2,12,3,4,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1655.222374275,510.2505214539101,2338.642713,830.9964083,2138.260023,2468.567308,1634.325037,37.845310000000154,-292.46197500000017,2140.391,2176.105333
11.6,122,0.95,2328.638388,0,1,81,45,2021-12-02 11:00:00,11,2,12,3,4,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1654.8055273999998,509.6716877900043,2328.638388,830.9964083,2176.105333,2338.642713,1597.598632,152.53305499999988,-10.004325000000335,2147.4243,2328.638388
11.3,122,0.95,2268.414981,0,1,76,67,2021-12-02 12:00:00,12,2,12,3,4,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1661.9466285249998,517.2810077781595,2328.638388,830.9964083,2328.638388,2097.028554,1505.782618,-60.22340699999995,171.3864269999999,2203.5938,2268.414981
11.3,120,0.95,2231.22785,0,1,76,67,2021-12-02 13:00:00,13,2,12,3,4,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1658.1765312750001,512.571682197007,2328.638388,830.9964083,2268.414981,2321.710184,1469.056213,-37.18713099999968,-90.48233399999981,2167.4656,2231.22785
11.3,118,0.95,2194.040719,0,1,76,67,2021-12-02 14:00:00,14,2,12,3,4,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1657.564972983333,511.8945708734596,2328.638388,830.9964083,2231.22785,2208.718118,1481.942671,-37.187131000000136,-14.677398999999696,2137.6726,2194.040719
11.3,118,0.95,2194.040719,0,1,73,83,2021-12-02 15:00:00,15,2,12,3,4,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1662.3669394833335,516.5373217882552,2328.638388,830.9964083,2194.040719,2078.793523,1420.087673,0.0,115.24719600000026,2029.6256,2194.040719
11.3,115,0.95,2138.260023,0,1,73,83,2021-12-02 16:00:00,16,2,12,3,4,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1675.0069410666665,524.5917921993511,2328.638388,830.9964083,2194.040719,1834.899985,1241.126987,-55.78069600000026,303.3600379999998,1806.5304,2138.260023
11.3,105,0.95,1952.324369,0,1,73,83,2021-12-02 17:00:00,17,2,12,3,4,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1707.5642279416668,516.1273942718483,2328.638388,830.9964083,2138.260023,1170.949484,1481.942671,-185.9356539999999,781.374885,1438.0585,1952.324369
11.6,63,0.95,1202.493594,0,1,69,95,2021-12-02 18:00:00,18,2,12,3,4,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1708.0916374416665,515.5815253215882,2328.638388,830.9964083,1952.324369,1189.835766,1158.492575,-749.8307749999999,12.657828000000109,963.9198,1202.493594
11.6,60,0.95,1145.231994,0,1,69,95,2021-12-02 19:00:00,19,2,12,3,4,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1707.807003775,515.9036194796764,2328.638388,830.9964083,1202.493594,1152.063202,1139.807211,-57.261600000000044,-6.831208000000061,658.7588,1145.231994
11.6,54,0.95,1030.708795,0,1,69,95,2021-12-02 20:00:00,20,2,12,3,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1708.2590690666666,515.2789646750323,2328.638388,830.9964083,1145.231994,1019.859228,1102.436483,-114.52319899999998,10.849566999999979,634.67633,1030.708795
11.6,51,0.95,973.4471949,0,1,70,93,2021-12-02 21:00:00,21,2,12,3,4,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1707.1121627708333,516.9496117114234,2328.638388,830.9964083,1030.708795,1000.972946,1055.400911,-57.26160010000001,-27.52575109999998,646.5666,973.4471949
11.6,46,0.95,878.0111954,0,1,70,93,2021-12-02 22:00:00,22,2,12,3,4,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1707.4972553999999,516.3009854428126,2328.638388,830.9964083,973.4471949,868.7689723,904.6293522,-95.43599949999998,9.242223100000047,724.95874,878.0111954
11.6,44,0.95,839.8367956,0,1,70,93,2021-12-02 23:00:00,23,2,12,3,4,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1707.8656048708333,515.6512115877229,2328.638388,839.8367956,878.0111954,830.9964083,829.2435728,-38.17439980000006,8.840387299999975,757.59576,839.8367956
11.6,79,0.94,1492.016278,0,1,73,81,2021-12-03 00:00:00,0,3,12,4,4,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1711.1807500791665,513.9222743745229,2328.638388,839.8367956,839.8367956,1412.452793,1085.961215,652.1794824000001,79.56348500000013,962.45856,1492.016278
11.6,79,0.94,1492.016278,0,1,73,81,2021-12-03 01:00:00,1,3,12,4,4,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1714.4958952875002,512.1651102336757,2328.638388,839.8367956,1492.016278,1412.452793,1085.961215,0.0,79.56348500000013,1537.988,1492.016278
11.6,79,0.94,1492.016278,0,1,73,81,2021-12-03 02:00:00,2,3,12,4,4,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1717.8110404958334,510.37942762131314,2328.638388,839.8367956,1492.016278,1412.452793,1085.961215,0.0,79.56348500000013,1534.3098,1492.016278
11.6,79,0.94,1492.016278,0,1,80,59,2021-12-03 03:00:00,3,3,12,4,4,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1718.4797564125,510.05919230820035,2328.638388,839.8367956,1492.016278,1475.967096,1085.961215,0.0,16.049181999999973,1636.5023,1492.016278
11.5,86,0.94,1610.218354,0,1,80,59,2021-12-03 04:00:00,4,3,12,4,4,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1724.0735588291666,508.01600017239645,2328.638388,839.8367956,1492.016278,1475.967096,1113.639387,118.20207600000003,134.251258,1777.9935,1610.218354
11.3,93,0.94,1710.999462,0,1,80,59,2021-12-03 05:00:00,5,3,12,4,4,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1725.0222896625,507.9674100064322,2328.638388,839.8367956,1610.218354,1688.229922,1246.494612,100.7811079999999,22.769540000000006,2006.9388,1710.9994620000002
11.3,105,0.94,1931.773586,0,1,86,41,2021-12-03 06:00:00,6,3,12,4,4,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1725.6537664958332,508.2253017609972,2328.638388,839.8367956,1710.999462,1916.618142,1473.129996,220.77412400000003,15.155443999999989,2127.1555,1931.773586
11.4,119,0.94,2208.718118,0,1,86,41,2021-12-03 07:00:00,7,3,12,4,4,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1722.2819687458334,504.57620758168355,2328.638388,839.8367956,1931.773586,2289.641264,1689.019737,276.94453199999975,-80.92314600000009,2280.7031,2208.718118
11.4,126,0.94,2338.642713,0,1,86,41,2021-12-03 08:00:00,8,3,12,4,4,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1727.4774716208333,510.46649916697936,2338.642713,839.8367956,2208.718118,2213.950644,1813.083073,129.9245950000004,124.69206900000017,2396.2332,2338.642713
11.4,121,0.94,2245.839431,0,1,80,56,2021-12-03 09:00:00,9,3,12,4,4,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1731.959946954167,514.6853690710009,2338.642713,839.8367956,2338.642713,2138.260023,2041.67221,-92.80328200000031,107.57940800000006,2358.8416,2245.839431
11.5,128,0.94,2396.604061,0,1,80,56,2021-12-03 10:00:00,10,3,12,4,4,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1741.1473939541668,524.8264526461894,2396.604061,839.8367956,2245.839431,2176.105333,2041.67221,150.76463000000012,220.49872800000003,2312.0518,2396.604061
11.4,124,0.94,2301.5214,0,1,80,56,2021-12-03 11:00:00,11,3,12,4,4,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1740.0175194541669,523.5342787626373,2396.604061,839.8367956,2396.604061,2328.638388,2041.67221,-95.08266099999992,-27.116987999999765,2441.0283,2301.5214
11.5,126,0.94,2359.157123,0,1,73,79,2021-12-03 12:00:00,12,3,12,4,4,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1743.7984420375003,527.8263106201289,2396.604061,839.8367956,2301.5214,2268.414981,2039.718457,57.63572299999987,90.74214200000006,2476.016,2359.157123
11.5,124,0.94,2321.710184,0,1,73,79,2021-12-03 13:00:00,13,3,12,4,4,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1747.5685392875,531.7676655457137,2396.604061,839.8367956,2359.157123,2231.22785,2039.718457,-37.44693899999993,90.48233399999981,2500.8604,2321.710184
11.5,122,0.94,2284.263246,0,1,73,79,2021-12-03 14:00:00,14,3,12,4,4,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1751.3278112458336,535.3679020562605,2396.604061,839.8367956,2321.710184,2194.040719,2041.67221,-37.446938000000046,90.2225269999999,2416.754,2284.263246
11.4,126,0.94,2338.642713,0,1,70,85,2021-12-03 15:00:00,15,3,12,4,4,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1757.3528943291667,541.3471528953322,2396.604061,839.8367956,2284.263246,2194.040719,2041.67221,54.379467000000204,144.6019940000001,2335.053,2338.642713
11.5,120,0.94,2246.816308,0,1,70,85,2021-12-03 16:00:00,16,3,12,4,4,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1761.8760728708332,545.108612711124,2396.604061,839.8367956,2338.642713,2138.260023,1893.186958,-91.82640500000025,108.55628500000012,2141.2825,2246.816308
11.7,112,0.94,2133.498616,0,1,70,85,2021-12-03 17:00:00,17,3,12,4,4,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1769.4249998291668,549.1005800753278,2396.604061,839.8367956,2246.816308,1952.324369,1943.007668,-113.31769200000008,181.17424699999992,1763.3795,2133.498616
11.6,62,0.94,1170.949484,0,1,72,86,2021-12-03 18:00:00,18,3,12,4,4,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1768.1106619125,550.552431906991,2396.604061,839.8367956,2133.498616,1202.493594,1170.949484,-962.5491319999999,-31.544110000000046,1289.6875,1170.949484
11.6,62,0.94,1170.949484,0,1,72,86,2021-12-03 19:00:00,19,3,12,4,4,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1769.1822239958335,549.311016123177,2396.604061,839.8367956,1170.949484,1145.231994,1152.063202,0.0,25.717489999999998,675.6592,1170.949484
11.6,54,0.94,1019.859228,0,1,72,86,2021-12-03 20:00:00,20,3,12,4,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1768.7301587041666,549.949273086441,2396.604061,839.8367956,1170.949484,1030.708795,1114.290638,-151.09025599999995,-10.849566999999979,681.9299,1019.8592279999999
11.7,48,0.94,914.3565495,0,1,67,92,2021-12-03 21:00:00,21,3,12,4,4,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1766.2680484791665,553.7834474019209,2396.604061,839.8367956,1019.859228,973.4471949,1028.651118,-105.5026785,-59.09064539999997,656.5067,914.3565495
11.7,44,0.94,838.1601704,0,1,67,92,2021-12-03 22:00:00,22,3,12,4,4,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1764.6075891041667,556.6150913246742,2396.604061,838.1601704,914.3565495,878.0111954,914.3565495,-76.19637910000006,-39.85102500000005,717.43353,838.1601704
11.7,44,0.94,838.1601704,0,1,67,92,2021-12-03 23:00:00,23,3,12,4,4,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1764.5377297208333,556.7362953724501,2396.604061,838.1601704,838.1601704,839.8367956,838.1601704,0.0,-1.6766251999999895,846.8408,838.1601704
11.6,74,0.94,1397.584868,0,1,71,82,2021-12-04 00:00:00,0,4,12,5,4,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1760.6030876375,559.0748128647053,2396.604061,838.1601704,838.1601704,1492.016278,1532.199857,559.4246976,-94.43141000000014,1073.5762,1397.5848679999997
11.6,74,0.94,1397.584868,0,1,71,82,2021-12-04 01:00:00,1,4,12,5,4,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1756.6684455541665,561.3748134253116,2396.604061,838.1601704,1397.584868,1492.016278,1532.199857,0.0,-94.43141000000014,1350.4425,1397.5848679999997
11.6,74,0.94,1397.584868,0,1,71,82,2021-12-04 02:00:00,2,4,12,5,4,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1752.7338034708334,563.6367685760343,2396.604061,838.1601704,1397.584868,1492.016278,1532.199857,0.0,-94.43141000000014,1507.8394,1397.5848679999997
11.6,74,0.94,1397.584868,0,1,71,82,2021-12-04 03:00:00,3,4,12,5,4,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1748.7991613875001,565.8611345615614,2396.604061,838.1601704,1397.584868,1492.016278,1532.199857,0.0,-94.43141000000014,1601.6091,1397.5848679999997
11.5,78,0.94,1460.4306,0,1,71,82,2021-12-04 04:00:00,4,4,12,5,4,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1742.5580049708333,568.2769487550619,2396.604061,838.1601704,1397.584868,1610.218354,1542.509024,62.845732,-149.78775400000018,1708.1149,1460.4306
11.6,96,0.94,1813.083073,0,1,84,31,2021-12-04 05:00:00,5,4,12,5,4,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1746.8114887625,568.4124923583472,2396.604061,838.1601704,1460.4306,1710.999462,1542.509024,352.6524730000001,102.08361100000002,1852.4867,1813.083073
11.4,116,0.94,2153.036149,0,1,84,31,2021-12-04 06:00:00,6,4,12,5,4,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1756.0307622208336,573.3161026141586,2396.604061,838.1601704,1813.083073,1931.773586,1796.855489,339.953076,221.262563,2115.705,2153.036149
11.4,124,0.94,2301.5214,0,1,84,31,2021-12-04 07:00:00,7,4,12,5,4,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1759.8975656374998,576.8044078352619,2396.604061,838.1601704,2153.036149,2208.718118,2111.768306,148.48525100000006,92.80328200000031,2286.9316,2301.5214
11.5,129,0.94,2415.327531,0,1,84,31,2021-12-04 08:00:00,8,4,12,5,4,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1763.0927663875,580.3512408417092,2415.327531,838.1601704,2301.5214,2338.642713,2111.768306,113.80613099999982,76.68481799999972,2283.477,2415.327531
11.5,124,0.94,2321.710184,0,1,81,40,2021-12-04 09:00:00,9,4,12,5,4,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1766.2540477624998,583.2943611947634,2415.327531,838.1601704,2415.327531,2245.839431,2056.678698,-93.61734699999988,75.87075300000015,2337.2341,2321.710184
11.4,124,0.94,2301.5214,0,1,81,40,2021-12-04 10:00:00,10,4,12,5,4,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1762.2922702208332,579.1349048466071,2415.327531,838.1601704,2321.710184,2396.604061,2092.760781,-20.18878399999994,-95.08266099999992,2291.8308,2301.5214
11.5,126,0.94,2359.157123,0,1,81,40,2021-12-04 11:00:00,11,4,12,5,4,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1764.6937586791666,581.5824611921738,2415.327531,838.1601704,2301.5214,2301.5214,1946.499482,57.63572299999987,57.63572299999987,2284.9111,2359.157123
11.5,131,0.94,2452.774469,0,1,72,76,2021-12-04 12:00:00,12,4,12,5,4,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1768.5944814291663,586.0397989864796,2452.774469,838.1601704,2359.157123,2359.157123,2000.622606,93.617346,93.617346,2363.4146,2452.774469
11.5,130,0.94,2434.051,0,1,72,76,2021-12-04 13:00:00,13,4,12,5,4,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1773.2753487624998,591.0767772954263,2452.774469,838.1601704,2452.774469,2321.710184,2000.622606,-18.723469000000023,112.3408159999999,2363.4424,2434.051
11.4,131,0.94,2431.445995,0,1,72,76,2021-12-04 14:00:00,14,4,12,5,4,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1779.4079633041665,597.339309172858,2452.774469,838.1601704,2434.051,2284.263246,2000.622606,-2.605004999999892,147.18274900000006,2335.98,2431.445995
11.4,134,0.94,2487.127965,0,1,69,85,2021-12-04 15:00:00,15,4,12,5,4,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1785.5948488041665,604.1139106087128,2487.127965,838.1601704,2431.445995,2338.642713,1873.046672,55.68197000000009,148.48525199999995,2337.9094,2487.127965
11.5,122,0.94,2284.263246,0,1,69,85,2021-12-04 16:00:00,16,4,12,5,4,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1787.1551378875001,605.4039147071279,2487.127965,838.1601704,2487.127965,2246.816308,1852.428339,-202.86471900000015,37.446938000000046,2277.0054,2284.263246
11.7,115,0.94,2190.6459,0,1,69,85,2021-12-04 17:00:00,17,4,12,5,4,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1789.5362747208335,606.935803977963,2487.127965,838.1601704,2284.263246,2133.498616,1926.525472,-93.617346,57.14728400000013,1687.9286,2190.6459
11.7,62,0.94,1181.043876,0,1,68,88,2021-12-04 18:00:00,18,4,12,5,4,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1789.9568743875,606.4918275877756,2487.127965,838.1601704,2190.6459,1170.949484,1158.492575,-1009.602024,10.09439199999997,1150.492,1181.043876
11.7,50,0.94,952.4547391,0,1,68,88,2021-12-04 19:00:00,19,4,12,5,4,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1780.8529266833332,617.7235297562177,2487.127965,838.1601704,1181.043876,1170.949484,1139.807211,-228.58913689999997,-218.4947449,788.3012,952.4547391000001
11.7,55,0.94,1047.700213,0,1,68,88,2021-12-04 20:00:00,20,4,12,5,4,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1782.012967725,616.2567031963968,2487.127965,838.1601704,952.4547391,1019.859228,1065.065754,95.24547390000009,27.840985000000046,781.0297,1047.700213
11.7,50,0.94,952.4547391,0,1,68,88,2021-12-04 21:00:00,21,4,12,5,4,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1783.6003922916668,613.9693440153112,2487.127965,838.1601704,1047.700213,914.3565495,980.0151315,-95.24547390000009,38.098189599999955,825.7963,952.4547391000001
11.7,44,0.94,838.1601704,0,1,68,88,2021-12-04 22:00:00,22,4,12,5,4,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1783.6003922916664,613.9693440153112,2487.127965,838.1601704,952.4547391,838.1601704,829.2435728,-114.29456870000001,0.0,910.4996,838.1601704
11.7,44,0.94,838.1601704,0,1,71,89,2021-12-04 23:00:00,23,4,12,5,4,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1783.6003922916664,613.9693440153112,2487.127965,838.1601704,838.1601704,838.1601704,829.2435728,0.0,0.0,1049.4725,838.1601704
11.6,74,0.94,1397.584868,1,1,71,89,2021-12-05 00:00:00,0,5,12,6,4,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1783.6003922916668,613.9693440153112,2487.127965,838.1601704,838.1601704,1397.584868,1374.278393,559.4246976,0.0,1282.1962,1397.5848679999997
11.6,74,0.94,1397.584868,1,1,71,89,2021-12-05 01:00:00,1,5,12,6,4,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1783.6003922916668,613.9693440153112,2487.127965,838.1601704,1397.584868,1397.584868,1374.278393,0.0,0.0,1399.9203,1397.5848679999997
11.6,74,0.94,1397.584868,1,1,71,89,2021-12-05 02:00:00,2,5,12,6,4,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1783.6003922916664,613.9693440153112,2487.127965,838.1601704,1397.584868,1397.584868,1374.278393,0.0,0.0,1505.5198,1397.5848679999997
11.5,74,0.94,1385.536723,1,1,81,48,2021-12-05 03:00:00,3,5,12,6,4,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1783.09838625,614.3035231076842,2487.127965,838.1601704,1397.584868,1397.584868,1362.431165,-12.048144999999977,-12.048144999999977,1554.4042,1385.5367229999997
11.4,80,0.94,1484.852516,1,1,81,48,2021-12-05 04:00:00,4,5,12,6,4,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1784.1159660833334,613.765784288178,2487.127965,838.1601704,1385.536723,1460.4306,1362.431165,99.31579299999999,24.42191600000001,1641.9764,1484.852516
11.3,93,0.94,1710.999462,1,1,81,48,2021-12-05 05:00:00,5,5,12,6,4,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1779.8624822916665,613.9100200336599,2487.127965,838.1601704,1484.852516,1813.083073,1400.276475,226.14694600000007,-102.08361100000002,1786.9841,1710.9994620000002
11.2,104,0.94,1896.443214,1,1,85,32,2021-12-05 06:00:00,6,5,12,6,4,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1769.17111,609.3459052963685,2487.127965,838.1601704,1710.999462,2153.036149,1800.778584,185.4437519999999,-256.5929350000001,1952.2484,1896.4432140000001
11.4,112,0.94,2078.793523,1,1,85,32,2021-12-05 07:00:00,7,5,12,6,4,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1759.8907817916668,602.5438162852458,2487.127965,838.1601704,1896.443214,2301.5214,1950.843466,182.35030899999992,-222.72787700000026,2091.6934,2078.793523
11.4,139,0.94,2579.931247,1,1,85,32,2021-12-05 08:00:00,8,5,12,6,4,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1766.7492699583333,611.2033128691254,2579.931247,838.1601704,2078.793523,2415.327531,2214.115188,501.13772400000016,164.60371600000008,2105.2373,2579.931247
11.3,147,0.94,2704.483021,1,1,82,44,2021-12-05 09:00:00,9,5,12,6,4,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1782.6981381666667,630.9880602614659,2704.483021,838.1601704,2579.931247,2321.710184,2288.48945,124.55177400000002,382.772837,2295.4893,2704.483021
11.3,151,0.94,2778.074395,1,1,82,44,2021-12-05 10:00:00,10,5,12,6,4,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1802.5545129583331,655.063559518214,2778.074395,838.1601704,2704.483021,2301.5214,2195.027988,73.59137400000009,476.552995,2357.016,2778.074395
11.3,151,0.94,2778.074395,1,1,82,44,2021-12-05 11:00:00,11,5,12,6,4,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1820.0093992916666,675.7929501088536,2778.074395,838.1601704,2778.074395,2359.157123,2138.260023,0.0,418.91727200000014,2330.76,2778.074395
11.4,146,0.94,2709.855842,1,1,73,81,2021-12-05 12:00:00,12,5,12,6,4,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1830.7211231666668,688.1826045608551,2778.074395,838.1601704,2778.074395,2452.774469,2024.724093,-68.21855300000016,257.081373,2305.2097,2709.855842
11.5,138,0.94,2583.838754,1,1,73,81,2021-12-05 13:00:00,13,5,12,6,4,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1836.9622795833336,694.5419576912919,2778.074395,838.1601704,2709.855842,2434.051,2024.724093,-126.01708800000006,149.78775399999995,2302.4614,2583.838754
